# Pathway	CSM5MCV1_P_Abundance
UNMAPPED	0.143471
UNINTEGRATED	0.822145
PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.000570846
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	0.000502883
PWY-6700: queuosine biosynthesis	0.000453452
PWY-6151: S-adenosyl-L-methionine cycle I	0.000451587
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.000440414
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.000434804
COA-PWY-1: coenzyme A biosynthesis II (mammalian)	0.000432917
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.00043089
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.000411958
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.000407166
PANTO-PWY: phosphopantothenate biosynthesis I	0.000406912
PWY-6703: preQ0 biosynthesis	0.000390111
PWY-7221: guanosine ribonucleotides de novo biosynthesis	0.000390018
PWY-1042: glycolysis IV (plant cytosol)	0.0003776
PWY-2942: L-lysine biosynthesis III	0.00036068
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0.000344083
PWY-3841: folate transformations II	0.000338788
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.00033859
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.000333236
1CMET2-PWY: N10-formyl-tetrahydrofolate biosynthesis	0.000325745
PWY-5097: L-lysine biosynthesis VI	0.000321592
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.000301618
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.000301618
PWY-5667: CDP-diacylglycerol biosynthesis I	0.00029856
PWY0-1319: CDP-diacylglycerol biosynthesis II	0.00029856
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.000289799
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0.000285208
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.000278816
PWY-5686: UMP biosynthesis	0.000268213
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.000256968
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.000251932
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.000244689
ARO-PWY: chorismate biosynthesis I	0.000243835
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.000242904
PWY-5484: glycolysis II (from fructose 6-phosphate)	0.000241967
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.000239452
THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	0.000235273
PWY-7208: superpathway of pyrimidine nucleobases salvage	0.000230708
PWY66-400: glycolysis VI (metazoan)	0.000226762
PWY-6270: isoprene biosynthesis I	0.0002253
PWY-5973: cis-vaccenate biosynthesis	0.000224564
PWY66-409: superpathway of purine nucleotide salvage	0.000221704
PWY-7560: methylerythritol phosphate pathway II	0.00021448
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.000214441
PWY-7663: gondoate biosynthesis (anaerobic)	0.000205959
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.00020575
VALSYN-PWY: L-valine biosynthesis	0.00020575
RHAMCAT-PWY: L-rhamnose degradation I	0.000204768
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.000202343
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0.000196478
PWY-6168: flavin biosynthesis III (fungi)	0.000195755
PWY-6895: superpathway of thiamin diphosphate biosynthesis II	0.000195219
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0.00018583
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.000183987
PWY-6609: adenine and adenosine salvage III	0.000181895
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	0.000176433
PWY0-1261: anhydromuropeptides recycling	0.000174798
PWY0-1296: purine ribonucleosides degradation	0.000171664
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.000167624
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0.000166601
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0.00016335
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.000163214
PWY-6892: thiazole biosynthesis I (E. coli)	0.000163124
ANAEROFRUCAT-PWY: homolactic fermentation	0.000159154
TRPSYN-PWY: L-tryptophan biosynthesis	0.000157478
PWY-7013: L-1,2-propanediol degradation	0.000156456
PWY-5897: superpathway of menaquinol-11 biosynthesis	0.000154098
PWY-5898: superpathway of menaquinol-12 biosynthesis	0.000154098
PWY-5899: superpathway of menaquinol-13 biosynthesis	0.000154098
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.000152854
TCA: TCA cycle I (prokaryotic)	0.000152851
PWY-4041: &gamma;-glutamyl cycle	0.00015258
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.000151789
PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.000145404
PWY-6628: superpathway of L-phenylalanine biosynthesis	0.000143981
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0.000143169
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.000142778
