# Pathway	CSM5MCV1_P_Abundance
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	0.409626
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	0.225407
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caccae	0.0661637
UNINTEGRATED|unclassified	0.0598329
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	0.0374507
UNINTEGRATED|g__Fusobacterium.s__Fusobacterium_ulcerans	0.0146776
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	0.00836189
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	0.00636747
UNINTEGRATED|g__Klebsiella.s__Klebsiella_pneumoniae	0.00501148
UNINTEGRATED|g__Eubacterium.s__Eubacterium_rectale	0.00297365
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	0.00290422
UNINTEGRATED|g__Sutterella.s__Sutterella_wadsworthensis	0.00235385
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	0.00154746
UNINTEGRATED|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_9_1_43BFAA	0.00121996
UNINTEGRATED|g__Clostridium.s__Clostridium_bolteae	0.00111059
UNINTEGRATED|g__Clostridium.s__Clostridium_citroniae	0.000340486
UNINTEGRATED|g__Streptococcus.s__Streptococcus_thermophilus	0.000120271
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_dorei	0.000326142
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_caccae	7.09912e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Escherichia.s__Escherichia_coli	6.28831e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_ulcerans	2.69092e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	2.47372e-05
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_gnavus	9.72063e-06
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	9.45189e-06
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Eubacterium.s__Eubacterium_rectale	7.64653e-06
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	6.19879e-06
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Sutterella.s__Sutterella_wadsworthensis	3.97537e-06
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Dorea.s__Dorea_longicatena	3.56307e-06
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_9_1_43BFAA	3.2881e-06
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Blautia.s__Ruminococcus_torques	1.96645e-06
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Streptococcus.s__Streptococcus_thermophilus	7.00626e-07
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_bolteae	4.97538e-07
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Clostridium.s__Clostridium_citroniae	2.67891e-07
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	2.01298e-07
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_dorei	0.000273707
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Escherichia.s__Escherichia_coli	8.55075e-05
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_caccae	5.8301e-05
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_dorei	0.000255188
PWY-6700: queuosine biosynthesis|g__Escherichia.s__Escherichia_coli	7.16016e-05
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_caccae	5.85345e-05
PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	2.00874e-05
PWY-6700: queuosine biosynthesis|g__Sutterella.s__Sutterella_wadsworthensis	2.40064e-06
PWY-6700: queuosine biosynthesis|unclassified	2.0938e-06
PWY-6700: queuosine biosynthesis|g__Klebsiella.s__Klebsiella_pneumoniae	3.35779e-07
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_dorei	0.000287593
PWY-6151: S-adenosyl-L-methionine cycle I|g__Escherichia.s__Escherichia_coli	5.3907e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_uniformis	2.556e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_2_1_58FAA	8.76299e-06
PWY-6151: S-adenosyl-L-methionine cycle I|g__Blautia.s__Ruminococcus_gnavus	8.05683e-06
PWY-6151: S-adenosyl-L-methionine cycle I|g__Lachnospiraceae_noname.s__Lachnospiraceae_bacterium_9_1_43BFAA	3.38304e-06
PWY-6151: S-adenosyl-L-methionine cycle I|g__Dorea.s__Dorea_longicatena	2.4864e-06
PWY-6151: S-adenosyl-L-methionine cycle I|g__Eubacterium.s__Eubacterium_rectale	1.54538e-06
PWY-6151: S-adenosyl-L-methionine cycle I|g__Clostridium.s__Clostridium_bolteae	7.86891e-07
PWY-6151: S-adenosyl-L-methionine cycle I|g__Klebsiella.s__Klebsiella_pneumoniae	3.16708e-07
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_dorei	0.000275988
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Escherichia.s__Escherichia_coli	3.96876e-05
