# Pathway	CSM5MCV1_P_Abundance
PWY-1042: glycolysis IV	0.0109374
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.0107881
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	0.00997443
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.00997443
VALSYN-PWY: L-valine biosynthesis	0.00997443
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	0.00992649
PWY-5695: inosine 5'-phosphate degradation	0.00828835
PWY-4041: &gamma;-glutamyl cycle	0.00795861
PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.00795672
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.00781015
ASPASN-PWY: superpathway of L-aspartate and L-asparagine biosynthesis	0.00774035
FASYN-INITIAL-PWY: superpathway of fatty acid biosynthesis initiation (E. coli)	0.00733482
PWY-6609: adenine and adenosine salvage III	0.00729107
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.00723141
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	0.00722488
PWY-5973: cis-vaccenate biosynthesis	0.00721211
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.00719985
THRESYN-PWY: superpathway of L-threonine biosynthesis	0.00709477
BRANCHED-CHAIN-AA-SYN-PWY: superpathway of branched chain amino acid biosynthesis	0.00709117
PWY-7221: guanosine ribonucleotides de novo biosynthesis	0.0070357
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.00702719
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0.00697604
CALVIN-PWY: Calvin-Benson-Bassham cycle	0.00692337
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.00690617
1CMET2-PWY: folate transformations III (E. coli)	0.00689852
PWY-3001: superpathway of L-isoleucine biosynthesis I	0.00688715
TRNA-CHARGING-PWY: tRNA charging	0.0068315
PWY-5667: CDP-diacylglycerol biosynthesis I	0.00669619
PWY0-1319: CDP-diacylglycerol biosynthesis II	0.00669619
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	0.00659923
PWY-7663: gondoate biosynthesis (anaerobic)	0.00658626
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.00657689
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.00657689
RHAMCAT-PWY: L-rhamnose degradation I	0.00652694
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0.00641472
PWY-6700: queuosine biosynthesis I (de novo)	0.00638995
PWY-5103: L-isoleucine biosynthesis III	0.00638672
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.00638208
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.00627982
PWY-3841: folate transformations II (plants)	0.00625112
COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0.00620625
PANTO-PWY: phosphopantothenate biosynthesis I	0.00619211
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	0.00618331
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	0.00618331
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	0.00617053
PWY-6151: S-adenosyl-L-methionine salvage I	0.00612039
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	0.00609425
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	0.00606739
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0.00599611
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0.00597473
ANAGLYCOLYSIS-PWY: glycolysis III (from glucose)	0.0059715
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	0.0059151
PWY-5686: UMP biosynthesis I	0.00584908
ARO-PWY: chorismate biosynthesis I	0.00580118
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0.00579496
PWY-6737: starch degradation V	0.00577519
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis	0.00576597
PWY-6168: flavin biosynthesis III (fungi)	0.00576347
PWY-6123: inosine-5'-phosphate biosynthesis I	0.00574787
PWY-2942: L-lysine biosynthesis III	0.00571539
PWY-6124: inosine-5'-phosphate biosynthesis II	0.00569506
FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.00565727
PWY-5097: L-lysine biosynthesis VI	0.0055774
PWY-6703: preQ0 biosynthesis	0.00557223
PANTOSYN-PWY: superpathway of coenzyme A biosynthesis I (bacteria)	0.00555334
PWY-7664: oleate biosynthesis IV (anaerobic)	0.00551199
PENTOSE-P-PWY: pentose phosphate pathway	0.00550535
COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0.00550499
PWY-5989: stearate biosynthesis II (bacteria and plants)	0.00547326
PWY-5971: palmitate biosynthesis (type II fatty acid synthase)	0.00545696
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.00535024
PWY0-862: (5Z)-dodecenoate biosynthesis I	0.00532951
PYRIDNUCSYN-PWY: NAD de novo biosynthesis I (from aspartate)	0.00530618
BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.00529474
PWY-5484: glycolysis II (from fructose 6-phosphate)	0.00527646
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.00527642
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0.00525512
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0.00523572
PWY-7199: pyrimidine deoxyribonucleosides salvage	0.00518439
ARGININE-SYN4-PWY: L-ornithine biosynthesis II	0.00515238
PWY-4242	0.00512941
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	0.00511691
HISTSYN-PWY: L-histidine biosynthesis	0.00498433
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.00486453
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0.00474155
PWY-6608: guanosine nucleotides degradation III	0.00473477
ANAEROFRUCAT-PWY: homolactic fermentation	0.00472838
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	0.00456483
HSERMETANA-PWY: L-methionine biosynthesis III	0.00454943
PWY-6353: purine nucleotides degradation II (aerobic)	0.00452028
TCA: TCA cycle I (prokaryotic)	0.00451199
ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)	0.00450502
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0.0044977
PWY-5104: L-isoleucine biosynthesis IV	0.0044753
PWY-6936: seleno-amino acid biosynthesis (plants)	0.00445477
PWY-6305: superpathway of putrescine biosynthesis	0.00436055
PWY-5030: L-histidine degradation III	0.00435549
GLUTORN-PWY: L-ornithine biosynthesis I	0.00430389
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0.00428712
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0.00426621
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0.00426244
HISDEG-PWY: L-histidine degradation I	0.0042549
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	0.00423436
ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)	0.00422838
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	0.00418783
GLUCONEO-PWY: gluconeogenesis I	0.00409696
PWY-6270: isoprene biosynthesis I	0.00395553
PWY-6901: superpathway of glucose and xylose degradation	0.00391611
PWY-7282: 4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	0.00390097
PWY3O-355: stearate biosynthesis III (fungi)	0.00389027
PWY-5723: Rubisco shunt	0.00388695
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	0.00388143
DAPLYSINESYN-PWY: L-lysine biosynthesis I	0.00384026
PWY0-1296: purine ribonucleosides degradation	0.00383893
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	0.00382047
PWY-7560: methylerythritol phosphate pathway II	0.00380447
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	0.00378415
PWY0-1261: anhydromuropeptides recycling I	0.00377051
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.00375009
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	0.00369967
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	0.0036948
PWY-1861: formaldehyde assimilation II (assimilatory RuMP Cycle)	0.00368401
PWY-6897: thiamine diphosphate salvage II	0.003669
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	0.0036484
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.00359242
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.00359242
PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.00354212
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	0.00352763
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	0.00351083
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	0.00346485
SO4ASSIM-PWY: assimilatory sulfate reduction I	0.00346241
TRPSYN-PWY: L-tryptophan biosynthesis	0.00343564
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0.00343188
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	0.00341025
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	0.00338101
DENOVOPURINE2-PWY: superpathway of purine nucleotides de novo biosynthesis II	0.0033338
PWY-5913: partial TCA cycle (obligate autotrophs)	0.00329638
PWY-5897: superpathway of menaquinol-11 biosynthesis	0.00327735
PWY-5898: superpathway of menaquinol-12 biosynthesis	0.00327735
PWY-5899: superpathway of menaquinol-13 biosynthesis	0.00327735
PWY-7392: taxadiene biosynthesis (engineered)	0.00326553
PWY-4981: L-proline biosynthesis II (from arginine)	0.00324983
PWY-5690: TCA cycle II (plants and fungi)	0.00319863
ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis	0.00317064
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	0.00312454
PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	0.0030996
PWY66-409: superpathway of purine nucleotide salvage	0.00304941
PWY-6527: stachyose degradation	0.00302039
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0.00300589
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	0.00299122
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	0.00292527
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	0.00292197
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0.00291943
PWY-7208: superpathway of pyrimidine nucleobases salvage	0.00291156
PYRIDNUCSAL-PWY: NAD salvage pathway I (PNC VI cycle)	0.00288199
FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.00286402
PWY-6317: D-galactose degradation I (Leloir pathway)	0.00281549
PWY66-422	0.00281549
FERMENTATION-PWY: mixed acid fermentation	0.00280202
PWY-6606: guanosine nucleotides degradation II	0.00278916
COBALSYN-PWY: superpathway of adenosylcobalamin salvage from cobinamide I	0.00278744
PWY0-781: aspartate superpathway	0.00278067
PWY-6803: phosphatidylcholine acyl editing	0.00277336
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	0.0027399
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	0.00273375
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	0.00271893
PWY0-1479: tRNA processing	0.00265918
PWY-7254: TCA cycle VII (acetate-producers)	0.00265819
P441-PWY: superpathway of N-acetylneuraminate degradation	0.00265125
GALACTARDEG-PWY: D-galactarate degradation I	0.00259087
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.00259087
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	0.0025866
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	0.0025265
PWY-5659: GDP-mannose biosynthesis	0.00251916
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	0.00249462
GLYCOCAT-PWY: glycogen degradation I	0.00248656
PWY-7234: inosine-5'-phosphate biosynthesis III	0.00247207
COLANSYN-PWY: colanic acid building blocks biosynthesis	0.00243664
PWY-2941: L-lysine biosynthesis II	0.00241187
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	0.00239941
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.00239783
PWY-5840: superpathway of menaquinol-7 biosynthesis	0.00235086
PWY-5845: superpathway of menaquinol-9 biosynthesis	0.00235086
PWY-5850: superpathway of menaquinol-6 biosynthesis	0.00235086
PWY-5896: superpathway of menaquinol-10 biosynthesis	0.00235086
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.00233179
GLYOXYLATE-BYPASS: glyoxylate cycle	0.00232697
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.00229166
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	0.00221397
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	0.00221026
PWY-7013: (S)-propane-1,2-diol degradation	0.00214209
KETOGLUCONMET-PWY: ketogluconate metabolism	0.0021134
PWY-4702: phytate degradation I	0.00208771
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	0.00207765
PWY-5675: nitrate reduction V (assimilatory)	0.00204951
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.00204652
FAO-PWY: fatty acid &beta;-oxidation I (generic)	0.00194084
